id,name,lat,lon,address,size,district,pop_time_Monday_0,pop_time_Monday_1,pop_time_Monday_2,pop_time_Monday_3,pop_time_Monday_4,pop_time_Monday_5,pop_time_Monday_6,pop_time_Monday_7,pop_time_Monday_8,pop_time_Monday_9,pop_time_Monday_10,pop_time_Monday_11,pop_time_Monday_12,pop_time_Monday_13,pop_time_Monday_14,pop_time_Monday_15,pop_time_Monday_16,pop_time_Monday_17,pop_time_Monday_18,pop_time_Monday_19,pop_time_Monday_20,pop_time_Monday_21,pop_time_Monday_22,pop_time_Monday_23,pop_time_Tuesday_0,pop_time_Tuesday_1,pop_time_Tuesday_2,pop_time_Tuesday_3,pop_time_Tuesday_4,pop_time_Tuesday_5,pop_time_Tuesday_6,pop_time_Tuesday_7,pop_time_Tuesday_8,pop_time_Tuesday_9,pop_time_Tuesday_10,pop_time_Tuesday_11,pop_time_Tuesday_12,pop_time_Tuesday_13,pop_time_Tuesday_14,pop_time_Tuesday_15,pop_time_Tuesday_16,pop_time_Tuesday_17,pop_time_Tuesday_18,pop_time_Tuesday_19,pop_time_Tuesday_20,pop_time_Tuesday_21,pop_time_Tuesday_22,pop_time_Tuesday_23,pop_time_Wednesday_0,pop_time_Wednesday_1,pop_time_Wednesday_2,pop_time_Wednesday_3,pop_time_Wednesday_4,pop_time_Wednesday_5,pop_time_Wednesday_6,pop_time_Wednesday_7,pop_time_Wednesday_8,pop_time_Wednesday_9,pop_time_Wednesday_10,pop_time_Wednesday_11,pop_time_Wednesday_12,pop_time_Wednesday_13,pop_time_Wednesday_14,pop_time_Wednesday_15,pop_time_Wednesday_16,pop_time_Wednesday_17,pop_time_Wednesday_18,pop_time_Wednesday_19,pop_time_Wednesday_20,pop_time_Wednesday_21,pop_time_Wednesday_22,pop_time_Wednesday_23,pop_time_Thursday_0,pop_time_Thursday_1,pop_time_Thursday_2,pop_time_Thursday_3,pop_time_Thursday_4,pop_time_Thursday_5,pop_time_Thursday_6,pop_time_Thursday_7,pop_time_Thursday_8,pop_time_Thursday_9,pop_time_Thursday_10,pop_time_Thursday_11,pop_time_Thursday_12,pop_time_Thursday_13,pop_time_Thursday_14,pop_time_Thursday_15,pop_time_Thursday_16,pop_time_Thursday_17,pop_time_Thursday_18,pop_time_Thursday_19,pop_time_Thursday_20,pop_time_Thursday_21,pop_time_Thursday_22,pop_time_Thursday_23,pop_time_Friday_0,pop_time_Friday_1,pop_time_Friday_2,pop_time_Friday_3,pop_time_Friday_4,pop_time_Friday_5,pop_time_Friday_6,pop_time_Friday_7,pop_time_Friday_8,pop_time_Friday_9,pop_time_Friday_10,pop_time_Friday_11,pop_time_Friday_12,pop_time_Friday_13,pop_time_Friday_14,pop_time_Friday_15,pop_time_Friday_16,pop_time_Friday_17,pop_time_Friday_18,pop_time_Friday_19,pop_time_Friday_20,pop_time_Friday_21,pop_time_Friday_22,pop_time_Friday_23,pop_time_Saturday_0,pop_time_Saturday_1,pop_time_Saturday_2,pop_time_Saturday_3,pop_time_Saturday_4,pop_time_Saturday_5,pop_time_Saturday_6,pop_time_Saturday_7,pop_time_Saturday_8,pop_time_Saturday_9,pop_time_Saturday_10,pop_time_Saturday_11,pop_time_Saturday_12,pop_time_Saturday_13,pop_time_Saturday_14,pop_time_Saturday_15,pop_time_Saturday_16,pop_time_Saturday_17,pop_time_Saturday_18,pop_time_Saturday_19,pop_time_Saturday_20,pop_time_Saturday_21,pop_time_Saturday_22,pop_time_Saturday_23,pop_time_Sunday_0,pop_time_Sunday_1,pop_time_Sunday_2,pop_time_Sunday_3,pop_time_Sunday_4,pop_time_Sunday_5,pop_time_Sunday_6,pop_time_Sunday_7,pop_time_Sunday_8,pop_time_Sunday_9,pop_time_Sunday_10,pop_time_Sunday_11,pop_time_Sunday_12,pop_time_Sunday_13,pop_time_Sunday_14,pop_time_Sunday_15,pop_time_Sunday_16,pop_time_Sunday_17,pop_time_Sunday_18,pop_time_Sunday_19,pop_time_Sunday_20,pop_time_Sunday_21,pop_time_Sunday_22,pop_time_Sunday_23
ChIJrWsQ-cRZzpQRT0NlX-pBuBA,Hortifácil Supermercado,-23.5688768,-46.658657,"R. Pamplona, 1375 - Jardim Paulista, São Paulo - SP, 01423-010, Brazil",medio,jardim paulista,0,0,0,0,0,0,0,27,43,63,81,93,93,81,70,61,65,68,59,36,15,0,0,0,0,0,0,0,0,0,0,27,56,77,84,95,100,86,63,54,56,59,50,36,20,0,0,0,0,0,0,0,0,0,0,29,54,72,77,70,68,72,79,79,72,65,65,59,38,0,0,0,0,0,0,0,0,0,0,36,59,65,70,81,90,90,84,70,61,54,45,34,22,0,0,0,0,0,0,0,0,0,0,38,61,72,70,68,68,65,54,50,68,93,88,52,20,0,0,0,0,0,0,0,0,0,0,0,20,36,50,59,61,59,56,47,36,25,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,31,40,34,15,0,0,0,0,0,0,0,0,0
ChIJRXLMHsZZzpQR3HVAxsMsIqw,DIA Supermercado,-23.5650939,-46.6549723,"R. Pamplona, 819 - Jardim Paulista, São Paulo - SP, 01405-200, Brazil",medio,jardim paulista,0,0,0,0,0,0,0,0,22,29,36,44,52,58,55,48,50,67,83,72,38,0,0,0,0,0,0,0,0,0,0,0,39,47,54,61,67,69,64,57,58,66,70,60,38,0,0,0,0,0,0,0,0,0,0,0,23,32,41,48,52,57,63,69,73,76,75,66,44,0,0,0,0,0,0,0,0,0,0,0,79,95,60,48,70,92,98,94,94,98,95,76,48,0,0,0,0,0,0,0,0,0,0,0,80,60,38,51,67,83,94,100,97,88,75,57,41,0,0,0,0,0,0,0,0,0,0,0,14,29,47,61,69,66,58,57,60,61,54,38,22,0,0,0,0,0,0,0,0,0,0,0,7,16,27,38,45,47,41,32,27,41,63,57,25,0,0,0
ChIJSZSlH8ZZzpQRZxZAju-eqKw,Pão de Açúcar,-23.5649236,-46.6550985,"R. Pamplona, 816 - Bela Vista, São Paulo - SP, 01405-001, Brazil",medio,jardim paulista,0,0,0,0,0,0,30,48,56,55,53,59,70,77,74,62,49,50,69,84,71,0,0,0,0,0,0,0,0,0,13,40,69,76,66,61,68,75,73,63,54,55,66,71,57,0,0,0,0,0,0,0,0,0,9,33,53,50,42,50,67,78,75,62,50,50,61,66,52,0,0,0,0,0,0,0,0,0,21,55,82,81,66,66,77,83,77,66,59,62,69,67,51,0,0,0,0,0,0,0,0,0,16,43,70,78,70,68,80,92,92,81,71,76,94,100,76,0,0,0,0,0,0,0,0,0,13,22,34,46,54,56,53,47,43,45,50,53,53,54,46,0,0,0,0,0,0,0,0,0,0,0,14,23,33,42,48,49,48,49,56,64,61,45,0,0,0,0
ChIJPT3OUtFZzpQRhknIcb27a_Q,Casa Santa Luzia,-23.5642772,-46.6656425,"Alameda Lorena, 1471 - Jardim Paulista, São Paulo - SP, 01424-001, Brazil",medio,jardim paulista,0,0,0,0,0,0,0,0,0,65,85,91,82,75,81,88,79,67,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,82,89,83,76,74,72,64,53,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,71,73,66,62,66,67,59,52,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,87,92,85,78,80,82,73,63,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,88,100,95,81,75,81,87,82,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,76,86,85,82,86,95,97,91,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJdbvvQuhVzpQRhhuOGhjfhwg,Supermercado Rio Pequeno,-23.5706595,-46.7587096,"Av. do Rio Pequeno, 1563 - Rio Pequeno, São Paulo - SP, 05576-100, Brazil",medio,rio pequeno,0,0,0,0,0,0,0,8,18,34,50,59,57,48,45,57,78,85,65,0,0,0,0,0,0,0,0,0,0,0,0,9,28,48,61,70,72,61,50,52,59,56,41,0,0,0,0,0,0,0,0,0,0,0,0,7,19,34,43,40,31,30,42,49,52,62,55,0,0,0,0,0,0,0,0,0,0,0,0,6,27,49,49,45,47,42,34,43,71,83,56,0,0,0,0,0,0,0,0,0,0,0,0,2,15,42,64,56,43,44,45,47,66,86,71,0,0,0,0,0,0,0,0,0,0,0,0,17,41,65,74,79,88,85,63,44,45,53,45,0,0,0,0,0,0,0,0,0,0,0,0,4,23,52,76,100,94,50,14,2,0,0,0,0,0,0,0,0
ChIJbzZSNehVzpQRHh1rdG5qUxM,DIA Supermercado,-23.5713889,-46.7597222,"Av. do Rio Pequeno, 1735 - Jardim Esmeralda, São Paulo - SP, 05379-000, Brazil",medio,rio pequeno,0,0,0,0,0,0,0,0,5,18,29,32,29,27,33,38,38,42,58,55,23,0,0,0,0,0,0,0,0,0,0,0,13,27,41,50,49,39,27,23,34,54,59,39,14,0,0,0,0,0,0,0,0,0,0,0,5,15,23,23,16,10,15,28,32,30,54,55,15,0,0,0,0,0,0,0,0,0,0,0,8,21,27,34,40,40,34,33,46,64,68,50,24,0,0,0,0,0,0,0,0,0,0,0,5,24,27,29,36,40,39,39,48,62,69,55,30,0,0,0,0,0,0,0,0,0,0,0,9,22,39,56,67,67,58,48,51,65,69,50,22,0,0,0,0,0,0,0,0,0,0,0,0,25,56,88,100,82,50,25,16,17,0,0,0,0,0,0
ChIJy0AipOlVzpQRxenaWv6F0So,Sacolão do Rio Pequeno,-23.570662,-46.760766,"R. Des. Homero Pinho - Jardim Tropical, São Paulo - SP, 05379-240, Brazil",medio,rio pequeno,0,0,0,0,0,0,0,8,15,22,27,28,25,21,20,27,34,34,25,0,0,0,0,0,0,0,0,0,0,0,0,9,22,38,49,48,38,30,26,25,22,16,10,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,20,20,19,18,16,17,20,22,18,0,0,0,0,0,0,0,0,0,0,0,0,7,15,24,31,32,27,20,16,20,24,23,16,0,0,0,0,0,0,0,0,0,0,0,0,8,18,30,35,33,27,24,25,26,28,26,18,0,0,0,0,0,0,0,0,0,0,0,0,8,22,44,66,74,61,40,27,27,31,28,17,0,0,0,0,0,0,0,0,0,0,0,0,4,18,47,83,100,80,44,0,0,0,0,0,0,0,0,0,0
ChIJSYNu8fJVzpQRQDjs9mjahXY,Adalgisa Mercado,-23.563157,-46.76518189999999,"Rua - Av. Gustavo Berthier, 37 - Rio Pequeno, Osasco - SP, 05386-110, Brazil",pequeno,rio pequeno,0,0,0,0,0,0,0,2,5,18,30,36,35,29,22,23,43,73,89,75,38,0,0,0,0,0,0,0,0,0,0,50,31,16,30,40,43,37,26,21,36,72,100,89,46,0,0,0,0,0,0,0,0,0,0,24,48,30,31,38,36,26,13,4,12,46,76,62,18,0,0,0,0,0,0,0,0,0,0,2,17,30,38,38,30,19,10,17,40,72,89,76,43,0,0,0,0,0,0,0,0,0,0,26,45,31,21,24,27,25,18,10,16,55,96,70,10,0,0,0,0,0,0,0,0,0,0,2,23,52,78,91,83,61,35,19,17,23,30,29,17,0,0,0,0,0,0,0,0,0,0,2,3,33,45,41,83,44,0,0,0,0,0,0,0,0,0,0
ChIJr0Gazir5zpQRAJpbUHTqKXA,Mercado Vieira,-23.509311,-46.747514,"Rua Dom Pedro Henrique de Orleans e Bragança, 1196 - Vila Jaguara, São Paulo - SP, 05117-000, Brazil",medio,jaguara,0,0,0,0,0,0,0,7,15,14,11,12,14,14,11,8,16,39,54,38,12,0,0,0,0,0,0,0,0,0,0,8,15,21,22,22,23,23,21,16,16,25,35,30,16,0,0,0,0,0,0,0,0,0,0,7,11,16,19,21,19,15,11,7,9,25,49,49,25,0,0,0,0,0,0,0,0,0,0,7,12,16,19,19,15,9,5,4,12,35,59,54,29,0,0,0,0,0,0,0,0,0,0,22,22,9,9,14,16,15,11,7,9,32,63,50,16,0,0,0,0,0,0,0,0,0,0,0,16,21,21,21,22,23,22,19,16,25,43,38,12,0,0,0,0,0,0,0,0,0,0,0,8,30,73,100,78,38,0,0,0,0,0,0,0,0,0,0
ChIJlxcSllRWzpQRGmqPMN3Wbbo,Supermercado Padrão,-23.5703587,-46.7103672,"Av. Vital Brasil, 652 - Butantã, São Paulo - SP, 05503-000, Brazil",grande,butanta,0,0,0,0,0,0,10,18,29,39,48,52,51,47,44,47,59,75,87,87,73,50,28,0,0,0,0,0,0,0,27,43,37,38,51,63,66,63,57,58,69,87,99,96,77,50,26,0,0,0,0,0,0,0,12,23,35,46,53,54,49,43,42,47,60,73,83,89,79,49,19,0,0,0,0,0,0,0,17,27,37,47,53,55,52,46,43,45,58,76,93,96,84,60,35,0,0,0,0,0,0,0,16,25,35,44,50,52,51,50,52,61,75,91,100,96,81,58,35,0,0,0,0,0,0,0,7,14,24,35,46,56,62,64,62,58,58,62,69,70,59,40,20,0,0,0,0,0,0,0,0,8,19,30,39,48,56,56,50,42,42,53,65,66,51,29,0,0
ChIJ14IAKatXzpQRSxbTme_0vHY,Mini Mercado Extra,-23.5714617,-46.708784,"Av. Vital Brasil, 459/461 - Butantã, São Paulo - SP, 05503-001, Brazil",pequeno,butanta,0,0,0,0,0,0,0,16,17,8,4,8,17,22,17,10,10,23,46,55,38,0,0,0,0,0,0,0,0,0,0,53,23,11,16,20,23,23,20,16,17,35,68,70,35,0,0,0,0,0,0,0,0,0,0,25,40,4,4,8,13,16,17,16,16,35,64,56,22,0,0,0,0,0,0,0,0,0,0,28,29,17,14,20,25,26,25,22,22,40,71,67,26,0,0,0,0,0,0,0,0,0,0,17,22,25,26,25,23,19,16,16,28,64,100,91,47,0,0,0,0,0,0,0,0,0,0,10,13,14,16,23,37,49,53,49,47,50,49,35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJwUNRblxWzpQROBYo79O5reY,Oba Hortifruti - Butantã,-23.5726297,-46.7242287,"Av. Corifeu de Azevedo Marques, 1000 - Butantã, São Paulo - SP, 05582-001, Brazil",medio,butanta,0,0,0,0,0,0,0,9,19,32,44,51,53,54,59,66,75,88,100,93,64,31,0,0,0,0,0,0,0,0,0,16,29,45,59,65,65,64,64,64,66,72,77,69,46,21,0,0,0,0,0,0,0,0,0,8,17,26,32,38,43,43,41,45,56,71,77,66,45,23,0,0,0,0,0,0,0,0,0,10,19,30,42,50,53,50,45,45,55,71,80,72,48,24,0,0,0,0,0,0,0,0,0,12,21,32,43,51,54,53,53,61,75,85,83,76,57,25,0,0,0,0,0,0,0,0,0,12,26,46,67,82,85,77,68,68,74,74,66,66,56,22,0,0,0,0,0,0,0,0,0,7,21,44,72,92,94,79,62,57,63,71,69,54,33,16,0,0
ChIJCzIMnnpWzpQRqi0ZXrcaLzU,DIA Supermercado,-23.5752645,-46.7395823,"R. Manuel Alonso Esteves, 21 - Butantã, São Paulo - SP, 05589-020, Brazil",medio,butanta,0,0,0,0,0,0,0,0,2,14,31,40,38,37,39,43,59,81,84,57,0,0,0,0,0,0,0,0,0,0,0,0,8,21,36,49,53,49,46,49,49,48,74,78,0,0,0,0,0,0,0,0,0,0,0,0,9,28,42,36,22,21,30,36,41,57,73,56,0,0,0,0,0,0,0,0,0,0,0,0,15,33,44,40,29,30,45,57,54,58,86,81,0,0,0,0,0,0,0,0,0,0,0,0,15,27,40,50,54,49,41,41,61,91,100,71,0,0,0,0,0,0,0,0,0,0,0,0,18,34,54,71,79,74,59,46,48,64,65,40,0,0,0,0,0,0,0,0,0,0,0,0,4,25,56,82,84,47,0,0,0,0,0,0,0,0,0,0
ChIJn61nmF1WzpQR2-vewpfCn4Q,Mercado Violeta,-23.573604,-46.727357,"R. Boturoca, 60 - Vila Indiana, São Paulo - SP, 05586-010, Brazil",grande,butanta,0,0,0,0,0,0,0,10,19,29,39,44,44,42,44,54,66,73,77,82,69,0,0,0,0,0,0,0,0,0,0,18,34,51,62,66,67,68,66,63,65,76,86,84,65,0,0,0,0,0,0,0,0,0,0,15,25,36,45,51,51,46,43,46,58,70,74,77,68,0,0,0,0,0,0,0,0,0,0,10,22,36,47,51,47,43,44,52,64,73,80,84,71,0,0,0,0,0,0,0,0,0,0,14,25,37,46,51,52,52,54,59,67,80,95,100,83,0,0,0,0,0,0,0,0,0,0,16,27,41,56,68,75,75,70,64,65,72,80,78,63,0,0,0,0,0,0,0,0,0,0,0,19,35,54,70,78,76,66,60,64,76,0,0,0,0,0,0
ChIJKz6TfWVWzpQRqJybte0qo-Y,Extra,-23.55709839999999,-46.7472305,"Av. Corifeu de Azevedo Marques, 4160 - Butantã, São Paulo - SP, 05339-002, Brazil",grande,jaguare,0,0,0,0,0,0,7,14,25,37,50,60,65,66,66,68,74,83,91,90,79,60,40,22,0,0,0,0,0,0,11,21,34,49,64,74,78,77,73,71,72,75,76,72,60,44,28,15,0,0,0,0,0,0,8,16,27,40,52,61,65,64,62,65,73,83,86,80,69,53,34,16,0,0,0,0,0,0,8,15,25,36,47,56,61,62,62,63,68,75,80,80,71,55,37,21,0,0,0,0,0,0,8,16,28,41,54,64,69,68,66,68,76,84,86,82,78,70,51,27,0,0,0,0,0,0,5,15,31,52,75,93,100,98,94,94,98,98,92,82,74,65,49,27,0,0,0,0,0,0,2,9,19,34,50,63,70,73,71,66,61,60,64,67,62,48,30,14
ChIJq1OZhWNWzpQRVqqz_4iSFdc,Supermercado Violeta,-23.5785493,-46.7352072,"Av. Embaixador Cavalcanti de Lacerda, 112 - Jardim Bonfiglioli, São Paulo - SP, 05591-010, Brazil",grande,butanta,0,0,0,0,0,0,0,15,31,44,48,48,50,52,51,47,49,64,81,70,37,0,0,0,0,0,0,0,0,0,0,30,46,57,67,78,83,77,68,68,79,89,79,52,25,0,0,0,0,0,0,0,0,0,0,15,27,42,53,58,53,44,38,44,61,77,76,57,32,0,0,0,0,0,0,0,0,0,0,16,37,52,49,44,48,56,57,57,67,86,94,77,45,0,0,0,0,0,0,0,0,0,0,23,41,51,57,65,73,75,68,61,65,85,100,83,46,0,0,0,0,0,0,0,0,0,0,19,33,50,68,81,86,82,70,58,56,67,76,63,34,0,0,0,0,0,0,0,0,0,0,0,16,37,66,89,93,76,51,42,48,34,0,0,0,0,0,0
ChIJAaPainlWzpQRnSOOV33Bpa0,Barbosa Supermercados,-23.5777365,-46.7428625,"Av. Eng. Heitor Antônio Eiras García, 789 - Butantã, São Paulo - SP, 05588-001, Brazil",grande,raposo tavares,0,0,0,0,0,0,0,14,26,36,42,45,49,52,54,56,63,78,93,94,73,43,0,0,0,0,0,0,0,0,0,14,35,52,59,65,71,69,60,54,62,81,94,85,58,29,0,0,0,0,0,0,0,0,0,11,18,27,36,41,42,40,36,36,45,62,75,73,55,31,0,0,0,0,0,0,0,0,0,13,22,33,44,50,51,47,42,42,54,72,86,83,63,37,0,0,0,0,0,0,0,0,0,16,30,41,46,49,54,57,56,56,62,78,94,96,77,46,0,0,0,0,0,0,0,0,0,16,31,50,70,85,91,86,76,68,72,87,98,92,68,39,0,0,0,0,0,0,0,0,0,8,22,44,71,92,100,95,83,68,60,68,77,62,0,0,0,0
ChIJ76sVAx9wVwERpENldv8fuQQ,Mini Mercado Extra,-23.5691777,-46.7454773,"Av. Nossa Sra. da Assunção, 868 - Vila Butantã, São Paulo - SP, 05359-001, Brazil",pequeno,butanta,0,0,0,0,0,0,0,0,19,28,32,33,35,35,29,25,32,48,58,57,42,0,0,0,0,0,0,0,0,0,0,0,14,22,28,35,36,36,35,40,48,49,53,68,31,0,0,0,0,0,0,0,0,0,0,0,18,37,37,24,19,22,23,27,37,55,62,42,16,0,0,0,0,0,0,0,0,0,0,0,35,25,14,18,23,27,28,27,29,54,93,81,29,0,0,0,0,0,0,0,0,0,0,0,24,37,36,29,33,42,50,48,44,57,87,84,38,0,0,0,0,0,0,0,0,0,0,0,11,49,67,64,72,75,66,58,68,90,100,80,45,0,0,0,0,0,0,0,0,0,0,0,5,23,50,79,94,96,90,84,71,46,0,0,0,0,0,0
ChIJHVjC42VWzpQRRLAzaUjRCoo,Roldão Atacadista,-23.5649183,-46.7444953,"Av. Corifeu de Azevedo Marques, 3672 - Butantã, São Paulo - SP, 05340-000, Brazil",grande,butanta,0,0,0,0,0,0,0,18,31,45,58,66,68,68,70,76,82,83,82,82,73,46,0,0,0,0,0,0,0,0,0,21,40,61,79,85,82,76,76,80,81,76,69,64,52,31,0,0,0,0,0,0,0,0,0,17,30,44,54,56,55,58,65,71,69,64,61,61,52,33,0,0,0,0,0,0,0,0,0,20,38,57,71,76,73,73,78,84,82,78,77,77,64,39,0,0,0,0,0,0,0,0,0,23,42,58,67,71,75,78,80,82,89,97,100,90,69,44,0,0,0,0,0,0,0,0,0,21,38,59,79,93,96,91,85,81,84,89,92,85,64,38,0,0,0,0,0,0,0,0,0,0,23,46,70,83,81,73,67,62,53,40,0,0,0,0,0,0
ChIJdSEaeuFVzpQR7bgvxwJfKX0,Mini Mercado Extra,-23.5650903,-46.7505444,"Av. do Rio Pequeno, 481 - Rio Pequeno, São Paulo - SP, 05576-100, Brazil",pequeno,rio pequeno,0,0,0,0,0,0,0,4,14,26,36,41,39,33,29,31,40,48,45,30,11,0,0,0,0,0,0,0,0,0,0,2,13,27,42,52,56,53,50,48,48,46,40,27,14,0,0,0,0,0,0,0,0,0,0,0,8,17,26,33,35,31,27,27,36,47,46,27,7,0,0,0,0,0,0,0,0,0,0,3,13,25,35,38,35,27,23,30,47,60,56,37,13,0,0,0,0,0,0,0,0,0,0,4,13,25,37,47,53,53,48,43,48,67,81,64,27,0,0,0,0,0,0,0,0,0,0,1,19,47,77,98,100,90,79,74,72,69,58,40,20,0,0,0,0,0,0,0,0,0,0,0,3,26,55,76,77,62,49,44,46,38,0,0,0,0,0,0
ChIJxx4fDgRVzpQRdEOqBF8rnW8,Líder Supermercado,-23.5642926,-46.7495211,"Av. do Rio Pequeno, 353 - Rio Pequeno, São Paulo - SP, 05350-000, Brazil",medio,rio pequeno,0,0,0,0,0,0,0,11,17,23,29,32,34,30,25,20,22,44,72,69,35,0,0,0,0,0,0,0,0,0,0,8,15,25,35,41,41,37,37,43,52,65,77,65,35,0,0,0,0,0,0,0,0,0,0,4,10,20,28,30,25,21,24,34,32,27,37,47,28,0,0,0,0,0,0,0,0,0,0,3,18,30,27,30,36,32,25,23,35,52,58,47,27,0,0,0,0,0,0,0,0,0,0,8,17,25,30,27,20,15,21,31,41,67,100,67,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,30,51,69,72,60,38,20,0,0,0,0,0,0,0,0
ChIJI_2O5HlWzpQRjaETOcY4zl8,Mini Mercado Extra,-23.5697304,-46.74984869999999,"Av. Otacílio Tomanik, 1155 - Vila Polopoli, São Paulo - SP, 05363-101, Brazil",pequeno,rio pequeno,0,0,0,0,0,0,0,0,18,32,27,25,30,30,29,32,43,54,56,45,26,0,0,0,0,0,0,0,0,0,0,0,12,24,38,50,53,48,38,33,37,45,48,39,24,0,0,0,0,0,0,0,0,0,0,0,16,20,23,25,25,23,20,23,40,39,55,53,10,0,0,0,0,0,0,0,0,0,0,0,10,15,19,22,24,24,23,20,25,60,98,70,21,0,0,0,0,0,0,0,0,0,0,0,9,15,22,30,36,39,40,37,35,50,90,100,53,0,0,0,0,0,0,0,0,0,0,0,18,31,45,56,60,56,51,54,69,86,86,65,36,0,0,0,0,0,0,0,0,0,0,0,17,34,55,74,82,81,74,66,56,44,0,0,0,0,0,0
ChIJo_q-c39WzpQR5wcpHhV6dC0,Extra Hipermercado - Jardim Pinheiros,-23.5843699,-46.7473959,"Av. Mal. Fiúza de Castro, 265 - Km 13,5 - Jardim Pinheiros, São Paulo - SP, 05596-000, Brazil",grande,raposo tavares,0,0,0,0,0,0,0,0,17,30,42,51,55,56,57,60,63,65,65,65,59,44,0,0,0,0,0,0,0,0,0,0,22,40,59,71,74,71,68,69,69,66,60,54,47,37,0,0,0,0,0,0,0,0,0,0,22,36,48,57,61,61,63,68,71,68,64,60,54,41,0,0,0,0,0,0,0,0,0,0,18,28,39,48,53,53,51,50,53,57,58,53,48,40,0,0,0,0,0,0,0,0,0,0,20,31,43,54,61,62,61,61,64,67,67,64,63,53,0,0,0,0,0,0,0,0,0,0,30,50,72,91,100,99,94,90,89,87,81,79,79,65,0,0,0,0,0,0,0,0,0,0,15,30,48,65,74,74,67,60,58,57,57,61,63,47,0,0
ChIJdRArdtNVzpQR6Ujtwq2qa3c,Spani Atacadista,-23.5877853,-46.7571374,"Rodovia Raposo Tavares, 4787 - Jardim Cláudia, São Paulo - SP, 05577-200, Brazil",grande,raposo tavares,0,0,0,0,0,0,0,12,20,30,40,50,55,57,55,53,57,66,74,71,55,33,0,0,0,0,0,0,0,0,0,11,25,44,61,70,71,68,67,65,59,54,53,51,39,22,0,0,0,0,0,0,0,0,0,9,19,31,40,44,42,41,42,43,41,42,46,47,37,20,0,0,0,0,0,0,0,0,0,11,22,35,47,52,52,51,53,55,53,52,57,62,53,32,0,0,0,0,0,0,0,0,0,14,27,41,50,53,52,54,59,61,58,58,68,76,65,38,0,0,0,0,0,0,0,0,0,16,30,49,69,86,94,93,88,86,89,89,85,80,67,39,0,0,0,0,0,0,0,0,0,0,15,37,66,92,100,90,75,64,60,56,0,0,0,0,0,0
ChIJC8Muj6NVzpQR_ieGacHPy0s,Carrefour Hipermercado,-23.5853601,-46.77883019999999,"Rodovia Raposo Tavares, s/n - Jardim Cambara, São Paulo - SP, 05577-901, Brazil",grande,raposo tavares,0,0,0,0,0,0,0,0,21,35,48,58,62,63,63,63,62,61,63,63,53,32,0,0,0,0,0,0,0,0,0,0,28,44,57,65,69,70,67,60,55,53,51,44,32,19,0,0,0,0,0,0,0,0,0,0,23,37,47,53,57,60,60,58,54,53,52,48,37,24,0,0,0,0,0,0,0,0,0,0,20,33,46,55,59,59,59,57,53,51,54,57,48,28,0,0,0,0,0,0,0,0,0,0,24,38,51,58,62,64,66,66,62,57,58,65,59,34,0,0,0,0,0,0,0,0,0,0,35,58,81,97,100,94,88,89,93,91,86,84,73,43,0,0,0,0,0,0,0,0,0,0,17,39,64,81,83,78,74,70,63,58,61,65,54,31,0,0
ChIJdeearalVzpQRGJihSLHTJ4w,Supermercado Paraná,-23.5933202,-46.78482940000001,"R. Ângelo Aparecido dos Santos Dias, 415 - Jardim São Jorge, São Paulo - SP, 05568-090, Brazil",medio,raposo tavares,0,0,0,0,0,0,0,6,15,23,25,24,26,31,35,35,34,44,62,59,30,0,0,0,0,0,0,0,0,0,0,6,12,19,25,31,34,34,32,29,31,42,57,60,44,0,0,0,0,0,0,0,0,0,0,5,11,17,23,26,26,23,19,21,33,52,62,50,27,0,0,0,0,0,0,0,0,0,0,16,22,19,26,34,38,36,30,24,27,44,63,59,35,0,0,0,0,0,0,0,0,0,0,4,8,13,19,25,30,33,33,33,38,58,79,70,37,0,0,0,0,0,0,0,0,0,0,6,13,22,33,43,50,53,50,45,46,55,60,47,23,0,0,0,0,0,0,0,0,0,0,0,16,38,66,90,100,89,67,51,49,52,44,27,0,0,0,0
ChIJGV7UHQdVzpQR_6BwrmOW4gM,Mercado Koball,-23.5952758,-46.7888413,"Rua Coronel Rubens Reis Rezende, 35 - Raposo Tavares, São Paulo - SP, 05565-180, Brazil",medio,raposo tavares,0,0,0,0,0,0,0,2,16,22,15,13,15,18,18,16,16,30,62,55,0,0,0,0,0,0,0,0,0,0,0,6,17,22,27,33,35,30,23,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,15,18,18,15,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,13,16,15,13,12,18,33,50,52,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,17,22,23,22,18,17,23,40,51,0,0,0,0,0,0,0,0,0,0,0,0,1,11,21,25,23,21,21,21,23,27,33,34,0,0,0,0,0,0,0,0,0,0,0,0,7,35,51,63,100,100,43,0,0,0,0,0,0,0,0,0,0
ChIJxYMdes5VzpQRYUN0_Qu_Zbg,Barbosa Supermercados,-23.5874633,-46.7935704,"SP-270, 8450 - Jardim Bela Vista, São Paulo - SP, 05576-200, Brazil",grande,raposo tavares,0,0,0,0,0,0,0,0,16,26,32,34,34,39,48,55,58,65,79,88,73,42,0,0,0,0,0,0,0,0,0,0,21,35,47,52,55,57,57,54,52,57,70,75,59,32,0,0,0,0,0,0,0,0,0,0,15,26,34,35,33,34,39,45,48,50,58,64,52,27,0,0,0,0,0,0,0,0,0,0,15,26,36,41,41,38,40,50,63,70,72,80,79,43,0,0,0,0,0,0,0,0,0,0,21,30,34,35,37,42,48,53,57,66,84,93,76,42,0,0,0,0,0,0,0,0,0,0,23,43,63,74,74,72,75,78,79,84,96,100,78,42,0,0,0,0,0,0,0,0,0,0,17,38,66,90,99,94,82,69,63,69,70,48,0,0,0,0
ChIJqWi-8mpVzpQRsNflhquQgSA,Supermercado Compremais,-23.5857936,-46.8043821,"Tv. Cachoeira da Pena, 59 - Conj. Promorar Raposo Tavares, São Paulo - SP, 05574-440, Brazil",pequeno,raposo tavares,0,0,0,0,0,0,0,2,5,8,11,16,20,23,23,23,22,31,58,79,59,23,0,0,0,0,0,0,0,0,0,4,7,11,19,25,29,31,29,28,35,52,64,56,61,44,0,0,0,0,0,0,0,0,0,4,8,14,17,19,19,19,23,32,41,43,43,58,56,23,0,0,0,0,0,0,0,0,0,4,8,13,19,23,28,28,25,23,28,44,67,71,52,25,0,0,0,0,0,0,0,0,0,7,13,19,25,31,35,37,34,29,29,62,91,71,55,22,0,0,0,0,0,0,0,0,0,7,16,29,41,47,47,41,40,43,46,46,61,86,62,17,0,0,0,0,0,0,0,0,0,10,26,52,80,100,98,76,46,0,0,0,0,0,0,0,0,0
